,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2018-03-28,0,0,0,0,-0.016897807039607794,0.024609974424552407,-0.011906523615735624,0.036807712215320885
2018-03-29,0,0,0,1,-0.06910434782608695,-0.04233738019169329,-0.06433886877263079,0.009199504403803217
2018-03-30,0,0,0,1,-0.07242875989445913,-0.011942152651008994,-0.04836546283124876,0.05464955464955464
2018-03-31,1,0,0,0,0.01849145100646155,0.08637596400054533,-0.0073608403845302015,0.0646161841128433
2018-04-01,0,1,0,1,-0.06790435025097605,-0.027180770019951284,-0.05177177807596615,0.009211998242745593
2018-04-02,1,0,0,0,0.004086569192295678,0.08713530326594086,-0.01890807017543863,0.035136976158744226
2018-04-03,0,0,1,0,0.044384397163120544,0.07123049705237064,-0.011423216196584573,0.06381524671192841
2018-04-04,0,0,0,1,-0.06263297872340426,-0.031331592689295036,-0.0531900604432505,0.006856163405227825
2018-04-05,0,1,0,0,-0.06625229155612447,-0.010266329415265585,-0.036221385105766446,0.012991324396309314
2018-04-06,0,1,0,0,-0.04348891143644003,-0.002878504446949417,-0.03664671532846712,0.015226153846153886
2018-04-07,0,0,1,0,0.036948671264589505,0.05022591970691494,-0.007190621455556091,0.05575853925394406
2018-04-08,1,0,0,0,0.002118811881188057,0.048073964497041356,-0.0033970401441527367,0.03430213970490544
2018-04-09,0,0,0,1,-0.0486944935702097,-0.028404086475047673,-0.06193597773138486,0.00950947352654831
2018-04-10,1,0,1,0,-0.004126492702344063,0.021783391317501167,-0.009529325513196449,0.014875300480769264
2018-04-11,1,0,1,0,-0.002764038405586267,0.018119708896480024,-0.0050798258345428155,0.012853113396700032
2018-04-12,0,0,0,0,0.09970386266094425,0.12229588760294867,-0.040600432089443174,0.1399528413809468
2018-04-13,0,0,0,0,0.05348418616610954,0.08644921771413418,-0.00478417759877759,0.06192304751438215
2018-04-14,0,0,0,0,-0.04168395033494838,0.007159294298133469,-0.037625213779623745,0.014099301406840696
2018-04-15,0,0,0,0,0.03258686781253872,0.061448231942860976,-0.009372990697001284,0.05157159047978852
2018-04-16,0,0,0,1,-0.05369212410501189,-0.036444714459295216,-0.058075780971611785,0.005332150101419929
2018-04-17,1,1,0,1,0.006098560079443907,0.03026948010677515,-0.008389101630840343,0.018722576314985733
2018-04-18,1,0,1,0,-0.004791000737644486,0.0344557466710967,-0.006731379196529104,0.029902035623409637
2018-04-19,1,0,1,0,-0.00013355300779589746,0.03837090105799888,-0.006594692400482518,0.01922400990099009
2018-04-20,0,0,0,0,0.0269599807135969,0.04259896519146888,-0.006789540563541168,0.04189387667250816
2018-04-21,0,0,0,0,0.025220062227520493,0.038323691332635905,-0.03099059214167128,0.029030290279395507
2018-04-22,1,0,1,0,-0.002257155735857635,0.019983871896780064,-0.01840687361419076,0.013040045766590314
2018-04-23,0,1,0,0,-0.008942794714805006,0.01245753114382786,-0.005008347245409015,0.024327198064090307
2018-04-24,0,0,1,0,0.048184460592509804,0.06538304206531372,-0.0008152469292365278,0.05490661566156618
2018-04-25,0,1,0,1,-0.03520659410334987,-0.0027482250136537253,-0.0645483215878981,0.01895535714285716
2018-04-26,0,0,0,0,-0.027759489814969486,0.020020618556701106,-0.03050949318509175,0.02926157182123115
2018-04-27,1,0,0,1,0.01663493105712412,0.06292898978376454,-0.011175093134646066,0.024706541569508977
2018-04-28,1,0,1,0,0.005339688216237486,0.04900111856823263,-0.002334040070170192,0.057279594137542245
2018-04-29,0,1,0,0,-0.019101605094892796,0.0009091893062019305,-0.0337610012423581,0.009129460242215498
2018-04-30,0,0,0,0,-0.007633262351027836,0.008750594513896235,-0.015609009329036671,0.020384679873621803
